"","trail.id","trail.name","park.name","popularity","length","elevation.gain"
"903",10428358,"White Wolf to Piute Creek and the Grand Canyon of the Tuolumne River","Yosemite National Park",1.294,35888.282,1422.8064
"904",10257656,"White Wolf to Aspen Valley Trail","Yosemite National Park",1.2719,17059.004,446.8368
"905",10485496,"Goler Wash and Mengal Pass Route","Death Valley National Park",1.252,99135.344,1520.952
"906",10527706,"Boiling Springs Lake via Kings Creek and Pacific Crest Trail","Lassen Volcanic National Park",1.2269,22369.826,742.7976
"907",10522184,"Diving Board","Yosemite National Park",1.2263,20116.75,1241.7552
"909",10540716,"Montañon Ridge Loop","Channel Islands National Park",1.1497,15127.796,528.828
"910",10541145,"Rattle Snake Canyon to Oh-Bay-Yo-Yo Shelter Hike","Joshua Tree National Park",1.1052,9656.04,321.8688
"911",10015941,"Arch Point Loop Trail","Channel Islands National Park",1.0316,3862.416,123.7488
"912",10527108,"Snow Creek, May Lake and Clouds Rest Loop","Yosemite National Park",0.9989,53912.89,2577.9984
"913",10501331,"John Muir Trail","Yosemite National Park",0.9673,339570.74,13165.836
"914",10541171,"Porcupine Wash Ruby Lee Mill Site Trail","Joshua Tree National Park",0.9519,12230.984,238.9632
"915",10541099,"5 Tanks Including Twin Tanks, Ivanpah and Live Oak Tanks","Joshua Tree National Park",0.9264,8529.502,111.8616
"916",10541084,"Pinto Basin Fried Liver Wash","Joshua Tree National Park",0.9213,15127.796,174.9552
"917",10541116,"Rock Caves Loop","Joshua Tree National Park",0.9213,6598.294,85.9536
"918",10541144,"Covington Loop Segment and Deer Horn Trail","Joshua Tree National Park",0.9136,6759.228,187.7568
"919",10497238,"North Dome, Tenaya Lake, Half Dome and Happy Isles via Snow Creek and John Muir Trail","Yosemite National Park",0.8572,93019.852,4835.9568
"920",10458560,"Hunter Mountain OHV Road","Death Valley National Park",0.8463,17219.938,684.8856
"921",10483879,"Alger Lakes via Mono Pass and Parker Pass Trails","Yosemite National Park",0.8451,36210.15,1527.9624
"922",10461840,"Death Valley Buttes","Death Valley National Park",0.7015,5954.558,448.9704
"923",10258991,"Wetland Boardwalk","Redwood National Park",0.6729,321.868,0
"924",10540136,"Juniper Lake to Butte Lake Loop","Lassen Volcanic National Park",0.3871,35405.48,910.7424
"925",10541335,"Bridalveil Creek Campground to Ostrander Lake Loop","Yosemite National Park",0.1941,34761.744,1123.7976
"926",10545116,"Tenaya Lake to Half Dome Loop","Yosemite National Park",0,36853.886,2124.7608
"927",10026705,"Emerald Lake Trail","Rocky Mountain National Park",83.0341,4988.954,215.7984
"928",10235688,"Sky Pond via Glacier Gorge Trail","Rocky Mountain National Park",65.477,13035.654,537.972
"929",10008208,"Gem Lake Trail","Rocky Mountain National Park",54.6336,4988.954,301.752
"930",10012319,"The Loch Lake Trail via Glacier Gorge Trail","Rocky Mountain National Park",52.036,8690.436,326.7456
"931",10031204,"Alberta Falls Trail","Rocky Mountain National Park",45.8306,2574.944,76.8096
"932",10026711,"Chasm Lake","Rocky Mountain National Park",44.9877,15127.796,792.7848
"933",10264164,"Dream Lake Trail","Rocky Mountain National Park",44.3632,3218.68,129.8448
"934",10238357,"Bear Lake Nature Trail","Rocky Mountain National Park",39.0729,1126.538,12.8016
"935",10235698,"Twin Sisters Peak Trail","Rocky Mountain National Park",38.7945,12070.05,766.8768
"936",10035513,"Ouzel Falls via Wild Basin Trail from Sandbeach Lake","Rocky Mountain National Park",38.7433,11909.116,361.7976
"937",10010318,"Deer Mountain Trail","Rocky Mountain National Park",37.8313,9012.304,426.72
"938",10041185,"Lake Haiyaha","Rocky Mountain National Park",34.4488,5793.624,257.8608
"939",10031203,"Mills Lake, Black Lake, Frozen Lake Trail","Rocky Mountain National Park",33.4693,17702.74,770.8392
"940",10043053,"Fern Lake Trail","Rocky Mountain National Park",32.9579,11426.314,442.8744
"941",10249728,"Bridal Veil Falls via Cow Creek Trail","Rocky Mountain National Park",32.0935,9816.974,293.8272
"942",10112141,"The Keyhole and Longs Peak via Longs Peak Trail","Rocky Mountain National Park",31.6959,11909.116,1496.8728
"943",10028391,"Bierstadt Lake Loop Trail","Rocky Mountain National Park",31.0555,5149.888,190.8048
"944",10238728,"Glacier Gorge Trail","Rocky Mountain National Park",28.796,4506.152,122.8344
"945",10235677,"Cub Lake Trail Loop","Rocky Mountain National Park",28.4165,9656.04,226.7712
"946",10235706,"Mount Ida Trail","Rocky Mountain National Park",28.4035,14805.928,723.9
"947",10030658,"Adams Falls Trail","Rocky Mountain National Park",28.2017,1126.538,29.8704
"948",10011242,"Flattop Mountain Trail","Rocky Mountain National Park",26.7174,13196.588,874.776
"949",10026708,"Sprague Lake Trail","Rocky Mountain National Park",26.2324,1287.472,9.7536
"950",10035508,"Cascade Falls","Rocky Mountain National Park",25.238,11909.116,205.74
"951",10111552,"Hallett Peak","Rocky Mountain National Park",23.5712,14805.928,991.8192
"952",10003209,"Timberline Falls and Sky Pond Trail","Rocky Mountain National Park",23.2203,14966.862,658.9776
"953",10037044,"Odessa Lake Via Fern Lake Trail","Rocky Mountain National Park",22.8281,13357.522,610.8192
"954",10028402,"High Dune Trail","Great Sand Dunes National Park and Preserve",22.6281,4828.02,191.7192
"955",10235697,"Nymph Lake Trail","Rocky Mountain National Park",21.9963,1931.208,79.8576
"956",10041193,"Copeland Falls to Calypso Cascades","Rocky Mountain National Park",21.6951,5632.69,184.7088
"957",10235739,"Black Lake Trail","Rocky Mountain National Park",21.2884,15610.598,500.7864
"958",10235712,"East Inlet Trail to Lone Pine Lake","Rocky Mountain National Park",21.1836,17059.004,546.8112
"959",10003950,"Sandbeach Lake Trail","Rocky Mountain National Park",21.0644,13840.324,635.8128
"960",10235699,"Ouzel Lake Trail","Rocky Mountain National Park",21.0145,15127.796,512.9784
"961",10317586,"Mills Lake via Glacier Gorge Trail","Rocky Mountain National Park",20.8615,7885.766,254.8128
"962",10041187,"Alluvial Fan Trail","Rocky Mountain National Park",20.6322,1126.538,61.8744
"963",10026713,"West Creek Falls","Rocky Mountain National Park",20.3382,6920.162,424.8912
"964",10038099,"Lily Lake","Rocky Mountain National Park",19.6972,1287.472,13.716
"965",10292656,"Bear Lake to Alberta Falls to Mills Lake","Rocky Mountain National Park",19.4896,8690.436,285.9024
"966",10026702,"Ute Trail - Tombstone Ridge","Rocky Mountain National Park",19.0785,9012.304,582.7776
"967",10012254,"Lawn Lake Trail","Rocky Mountain National Park",19.0361,18990.212,764.7432
"968",10297828,"Ouzel Falls via Wild Basin Trail","Rocky Mountain National Park",18.6678,8529.502,290.7792
"969",10291251,"The Loch and Lake of Glass","Rocky Mountain National Park",18.5816,12552.852,536.7528
"970",10033941,"Estes Cone via Eugena Mine and Longs Peak Trail","Rocky Mountain National Park",18.4971,9656.04,582.7776
"971",10235681,"Andrews Tarn and Andrews Glacier Trail","Rocky Mountain National Park",18.3733,13518.456,688.848
"972",10033876,"Petroglyph Point Trail","Mesa Verde National Park",18.1745,4184.284,131.9784
"973",10235802,"Bridal Veil Falls Via Lumpy Ridge Trails","Rocky Mountain National Park",17.9683,20116.75,910.7424
"974",10002801,"Ypsilon Lake Trail","Rocky Mountain National Park",17.9093,16898.07,988.7712
"975",10363771,"Bear Lake to Sky Pond via Glacier Gorge Trail","Rocky Mountain National Park",17.8462,14001.258,573.9384
"976",10001492,"Calypso Cascades via Allenspark Trail","Rocky Mountain National Park",17.4926,9173.238,387.7056
"977",10293112,"Lake Helene via Fern Lake Trail","Rocky Mountain National Park",17.331,9816.974,410.8704
"978",10005393,"Bluebird Lake Trail","Rocky Mountain National Park",16.6696,19473.014,809.8536
"979",10293307,"Nymph, Dream, Haiyaha and Loch Vale Lakes Loop","Rocky Mountain National Park",16.5198,12713.786,505.968
"980",10258578,"Cub Lake","Rocky Mountain National Park",16.5094,8207.634,221.8944
"981",10235741,"East Inlet Trail to Lake Verna","Rocky Mountain National Park",16.4705,20760.486,661.7208
"982",10030593,"Warner Point Nature Trail","Black Canyon of the Gunnison National Park",16.2627,2414.01,123.7488
"983",10320915,"Gem Lake Trail and Lumpy Ridge Loop","Rocky Mountain National Park",16.0138,7081.096,344.7288
"984",10272716,"Continental Divide National Scenic Trail (CDNST) Loop","Rocky Mountain National Park",15.733,46348.992,1510.8936
"985",10000412,"Chasm Falls Trail via Old Fall River Road","Rocky Mountain National Park",15.6444,4023.35,141.732
"986",10010458,"Timber Lake Trail","Rocky Mountain National Park",15.471,15932.466,715.9752
"987",10106086,"Cliff Palace Loop Trail","Mesa Verde National Park",15.2049,643.736,25.908
"988",10289358,"Mills Lake and The Loch","Rocky Mountain National Park",15.1983,11265.38,418.7952
"989",10235810,"Green Mountain Trail","Rocky Mountain National Park",14.7896,5632.69,214.884
"990",10248248,"Flat Top Mountain and Fern Lake Trail","Rocky Mountain National Park",14.7715,16737.136,416.9664
"991",10296119,"Alberta Falls and Bear Lake","Rocky Mountain National Park",14.5188,4023.35,127.7112
"992",10263499,"Gem Trail to Balanced Rock","Rocky Mountain National Park",14.3872,11265.38,516.9408
"993",10264059,"Alpine Ridge Trail","Rocky Mountain National Park",14.3272,1126.538,44.8056
"994",10290799,"Four Lake Loop Trail","Rocky Mountain National Park",14.2067,10943.512,405.9936
"995",10033934,"Toll Memorial Trail","Rocky Mountain National Park",14.2041,1770.274,46.9392
"996",10031845,"Mosca Pass Trail","Great Sand Dunes National Park and Preserve",14.1369,10299.776,444.7032
"997",10235769,"Finch Lake via Allenspark Trail","Rocky Mountain National Park",14.1126,11748.182,463.9056
"998",10284205,"Tyndall Glacier and Nymph, Dream, Emerald, and Haiyaha Lakes","Rocky Mountain National Park",14.0678,10138.842,350.8248
"999",10267490,"Lily Ridge Trail","Rocky Mountain National Park",14.002,1770.274,59.7408
"1000",10033889,"Oak Flat Loop Trail","Black Canyon of the Gunnison National Park",13.9597,2092.142,94.7928
"1001",10259076,"Gunnison Route Trail","Black Canyon of the Gunnison National Park",13.9396,2896.812,542.8488
"1002",10018356,"Dunes Trail from Pinyon Flats","Great Sand Dunes National Park and Preserve",13.9155,7242.03,290.7792
"1003",10031830,"Crystal Lakes Trail","Rocky Mountain National Park",13.8078,23335.43,943.9656
"1004",10293115,"Glacier Gorge Trailhead to Jewel Lake","Rocky Mountain National Park",13.7925,9495.106,265.7856
"1005",10271463,"Trail Ridge Road","Rocky Mountain National Park",13.7908,62764.26,1185.9768
"1006",10235788,"MacGregor Falls Trail","Rocky Mountain National Park",13.7732,9977.908,288.9504
"1007",10249822,"Painted Wall View Trail","Black Canyon of the Gunnison National Park",13.5973,321.868,1.8288
"1008",10299305,"Mills Lake via Glacier Gorge Trail","Rocky Mountain National Park",13.2626,8529.502,286.8168
"1009",10007866,"Chapin Pass Trail to Mount Chapin","Rocky Mountain National Park",13.2069,6276.426,445.9224
"1010",10111780,"Mount Chiquita via Chapin Pass Trail","Rocky Mountain National Park",13.1672,8046.7,626.9736
"1011",10277364,"The Pool via Fern Lake Trail","Rocky Mountain National Park",13.1538,5310.822,78.9432
"1012",10274329,"Twin Owls and Lumpy Ridge Loop","Rocky Mountain National Park",13.132,2574.944,135.9408
"1013",10250371,"Onahu Trail to Granite Falls","Rocky Mountain National Park",13.0612,17380.872,497.7384
"1014",10030653,"Lulu City Trail","Rocky Mountain National Park",13.0545,11426.314,251.7648
"1015",10038088,"Mirror Lake Trail","Rocky Mountain National Park",13.0231,20277.684,621.792
"1016",10241603,"Old Fall River Road","Rocky Mountain National Park",12.9199,16898.07,999.744
"1017",10013526,"Thunder Lake Trail","Rocky Mountain National Park",12.9172,18024.608,680.9232
"1018",10002585,"North Inlet Trail to Lake Nokoni","Rocky Mountain National Park",12.816,29450.922,887.8824
"1019",10255921,"Balcony House Loop Trail","Mesa Verde National Park",12.7726,643.736,27.7368
"1020",10270326,"Bear Lake to Bierstadt Lake via Flat Top Mountain Trail","Rocky Mountain National Park",12.6549,7081.096,105.7656
"1021",10008051,"Upper Beaver Meadows Loop Trail","Rocky Mountain National Park",12.6267,1770.274,34.7472
"1022",10236189,"Chasm View Nature Trail","Black Canyon of the Gunnison National Park",12.2737,965.604,32.9184
"1023",10248242,"Forest Canyon Overlook","Rocky Mountain National Park",12.262,482.802,6.7056
"1024",10017559,"Lion Lake Trail","Rocky Mountain National Park",11.8259,19955.816,923.8488
"1025",10254185,"Emerald Mountain Trail","Rocky Mountain National Park",11.5216,2414.01,274.9296
"1026",10258922,"Sand Dunes Loop Trail","Great Sand Dunes National Park and Preserve",11.4416,8046.7,225.8568
"1027",10018316,"Exclamation Point","Black Canyon of the Gunnison National Park",11.3623,4667.086,110.9472
"1028",10258930,"Green Mountain Summit Via North Vista Trail","Black Canyon of the Gunnison National Park",11.3221,10460.71,373.9896
"1029",10258323,"5 Lake Loop","Rocky Mountain National Park",10.9801,19633.948,982.98
"1030",10008056,"Mesa Verde Point Lookout Trail","Mesa Verde National Park",10.8043,3379.614,161.8488
"1031",10239321,"Big Meadows Trail","Rocky Mountain National Park",10.7041,11909.116,389.8392
"1032",10279359,"Bear Lake and Nymph Lake","Rocky Mountain National Park",10.5667,2896.812,85.9536
"1033",10240894,"Cow Creek to Gem Lake","Rocky Mountain National Park",10.0475,12391.918,433.7304
"1034",10235711,"East Inlet Trail to Spirit Lake","Rocky Mountain National Park",9.9247,23174.496,721.7664
"1035",10263386,"Fern and Spruce Lakes","Rocky Mountain National Park",9.9148,14323.126,557.784
"1036",10263389,"Finch Lake and Pear Lake Trail","Rocky Mountain National Park",9.8782,19473.014,826.9224
"1037",10275682,"East Inlet Trail to Adams Falls and Campsite","Rocky Mountain National Park",9.8561,7885.766,139.9032
"1038",10272876,"Gunnison Point Overlook","Black Canyon of the Gunnison National Park",9.8415,321.868,23.7744
"1039",10265217,"Marmot Point Trail","Rocky Mountain National Park",9.8002,1287.472,99.9744
"1040",10264634,"Holzwarth Historical Site / Never Summer Ranch","Rocky Mountain National Park",9.7464,1931.208,14.9352
"1041",10236182,"Rim Rock Nature Trail","Black Canyon of the Gunnison National Park",9.5991,2414.01,56.9976
"1042",10265442,"Irene Lake Trail","Rocky Mountain National Park",9.3496,1287.472,25.908
"1043",10002501,"Soda Canyon Overlook Trail","Mesa Verde National Park",9.3427,1931.208,17.9832
"1044",10266708,"Boulder Brook Trail","Rocky Mountain National Park",9.3186,7402.964,452.9328
"1045",10289369,"Odessa Lake via Fern Lake Trail","Rocky Mountain National Park",9.3077,14966.862,602.8944
"1046",10030657,"Ute Trail from Poudre Lake to Alpine Ridge","Rocky Mountain National Park",9.2145,13518.456,400.812
"1047",10344418,"Chapin, Chiquita, Ypsilon","Rocky Mountain National Park",9.1322,14323.126,988.7712
"1048",10017560,"Storm Pass Trail","Rocky Mountain National Park",9.0981,23174.496,986.9424
"1049",10289234,"Bear Lake to Lake Bierstadt","Rocky Mountain National Park",9.0967,7081.096,196.9008
"1050",10314923,"Beaver Ponds","Rocky Mountain National Park",9.0569,3701.482,33.8328
"1051",10028396,"East Portal Trailhead: Wind River and Glacier Basin Loop","Rocky Mountain National Park",8.9639,9816.974,281.94
"1052",10002944,"Onahu Creek Trail","Rocky Mountain National Park",8.8702,12874.72,402.9456
"1053",10038098,"Eugenia Mine","Rocky Mountain National Park",8.8658,6115.492,211.836
"1054",10236179,"Upper Sand Creek Lake Trail","Great Sand Dunes National Park and Preserve",8.8522,11909.116,598.932
"1055",10039066,"Mesa Verde National Park Scenic Drive","Mesa Verde National Park",8.8472,24140.1,797.9664
"1056",10264641,"Warner Route","Black Canyon of the Gunnison National Park",8.7418,6759.228,924.7632
"1057",10031837,"Mill Creek Basin Trail to Bierstadt Lake","Rocky Mountain National Park",8.6946,9977.908,383.7432
"1058",10274038,"Mount Lady Washington and Chasm Lake","Rocky Mountain National Park",8.6828,15932.466,1219.8096
"1059",10267446,"Mummy Mountain Trail","Rocky Mountain National Park",8.6158,23818.232,1494.7392
"1060",10268030,"Beaver Mountian Trail","Rocky Mountain National Park",8.5139,6598.294,256.9464
"1061",10264716,"Bible Point","Rocky Mountain National Park",8.4439,2092.142,160.9344
"1062",10236038,"Long House Trail","Mesa Verde National Park",8.4226,3379.614,86.868
"1063",10266319,"Lilly Lake to Estes Cone Loop","Rocky Mountain National Park",8.4077,13035.654,776.9352
"1064",10006227,"Tonahutu Creek Trail to Big Meadows","Rocky Mountain National Park",8.3959,15771.532,307.848
"1065",10235791,"Twin Owls Loop","Rocky Mountain National Park",8.3768,1287.472,216.7128
"1066",10269076,"Big Meadow and Ptarmigan Pass Loop Trail","Rocky Mountain National Park",8.3331,40716.302,1280.7696
"1067",10030655,"Little Yellowstone","Rocky Mountain National Park",8.288,19312.08,558.6984
"1068",10263500,"Shadow Mountain Fire Lookout Trail","Rocky Mountain National Park",8.238,14966.862,488.8992
"1069",10026706,"Little Matterhorn","Rocky Mountain National Park",8.1768,12230.984,854.964
"1070",10281307,"Lookout Mountain and Horsetooth Peak","Rocky Mountain National Park",8.0874,7563.898,629.7168
"1071",10258580,"Glacier Gorge to Glacier Creek Trail","Rocky Mountain National Park",7.9413,8851.37,190.8048
"1072",10293283,"Rocky Mountain Lake Loop","Rocky Mountain National Park",7.9283,18990.212,782.7264
"1073",10028436,"Medano Lake Trail","Great Sand Dunes National Park and Preserve",7.8443,12713.786,697.992
"1074",10273673,"Mount Lady Washington","Rocky Mountain National Park",7.7754,12552.852,1184.7576
"1075",10236186,"Cedar Point Nature Trail","Black Canyon of the Gunnison National Park",7.7626,482.802,4.8768
"1076",10306840,"Bear Lake Trail Head to North Inlet Trail Head","Rocky Mountain National Park",7.5939,26071.308,1233.8304
"1077",10236039,"Step House Trail","Mesa Verde National Park",7.5899,1287.472,46.9392
"1078",10295603,"Sprague Lake","Rocky Mountain National Park",7.5505,7081.096,192.9384
"1079",10004128,"Montville Nature Trail","Great Sand Dunes National Park and Preserve",7.528,804.67,26.8224
"1080",10013832,"Finch Lake and Pear Reservoir Trail","Rocky Mountain National Park",7.2383,21565.156,844.9056
"1081",10290912,"The Spearhead via Glacier Gorge Trail","Rocky Mountain National Park",7.2098,20116.75,1055.8272
"1082",10302787,"Bear Lake Road Loop","Rocky Mountain National Park",7.1581,7885.766,332.8416
"1083",10236176,"Dunes Overlook Sand Ramp Trail","Great Sand Dunes National Park and Preserve",7.1255,2414.01,80.772
"1084",10013322,"North Deer Mountain Trail","Rocky Mountain National Park",7.0599,8368.568,224.9424
"1085",10000730,"Knife Edge Trail","Mesa Verde National Park",7.0522,3218.68,46.9392
"1086",10005709,"Lake Nanita Trail","Rocky Mountain National Park",7.0174,31703.998,1052.7792
"1087",10348232,"Peak 12150 via Ute Trail","Rocky Mountain National Park",7.0064,9173.238,434.9496
"1088",10007989,"Prater Ridge Trail","Mesa Verde National Park",6.9925,11748.182,311.8104
"1089",10028379,"Shipler Cabin","Rocky Mountain National Park",6.9486,6598.294,129.8448
"1090",10255924,"Far View Sites Complex","Mesa Verde National Park",6.8841,1287.472,24.9936
"1091",10012441,"Spruce Canyon Trail","Mesa Verde National Park",6.8617,4988.954,205.74
"1092",10235811,"The Saddle Trail","Rocky Mountain National Park",6.8545,25588.506,1200.912
"1093",10288992,"Fern Lake Trail and Cub Lake Trail Loop","Rocky Mountain National Park",6.8538,16737.136,685.8
"1094",10263505,"Mount Otis from Bear Lake","Rocky Mountain National Park",6.7946,17059.004,1044.8544
"1095",10310851,"Hidden Valley Creek Nature Walk","Rocky Mountain National Park",6.7098,804.67,22.86
"1096",10341169,"Oldman Mountain","Rocky Mountain National Park",6.694,965.604,129.8448
"1097",10235721,"Haynach Lakes Trail","Rocky Mountain National Park",6.6558,23657.298,709.8792
"1098",10008311,"Black Canyon Trail","Rocky Mountain National Park",6.64,24944.77,1158.8496
"1099",10008082,"Hidden Valley Trail","Rocky Mountain National Park",6.6185,3540.548,324.9168
"1100",10483902,"Shelf Lake and Solitude Lake via Glacier Gorge Trail","Rocky Mountain National Park",6.5789,14805.928,705.9168
"1101",10351832,"Finch Lake from Finch Lake Trailhead","Rocky Mountain National Park",6.5664,13840.324,612.9528
"1102",10308121,"Longs Peak Via Boulder Brook","Rocky Mountain National Park",6.4631,25105.704,1675.7904
"1103",10042102,"East Shore Trail","Rocky Mountain National Park",6.4324,33635.206,835.7616
"1104",10267072,"South Lateral Moraine Trail","Rocky Mountain National Park",6.3905,7402.964,83.82
"1105",10303226,"Black Canyon, Dark Mountain, Cow Creek, Gem Lake Loop","Rocky Mountain National Park",6.3451,17219.938,802.8432
"1106",10328652,"Dragon Point Trail","Black Canyon of the Gunnison National Park",6.285,643.736,17.9832
"1107",10263510,"Lake of the Clouds via Grand Ditch Trail","Rocky Mountain National Park",6.2429,20438.618,762
"1108",10347650,"Azure Lake and Inkwell Lake Loop","Rocky Mountain National Park",6.2212,17863.674,978.7128
"1109",10001960,"Cache la Poudre River Trail","Rocky Mountain National Park",6.0863,6920.162,100.8888
"1110",10316689,"Sprague Lake, Glacier Creek and Storm Pass Loop","Rocky Mountain National Park",6.0724,4345.218,74.9808
"1111",10299308,"Nymph Lake, Lake Haiyaha, Mills Lake and Jewel Lake","Rocky Mountain National Park",5.9579,11909.116,450.7992
"1112",10009217,"Little Medano Creek Trail to Medano Lake","Great Sand Dunes National Park and Preserve",5.9468,40394.434,1079.9064
"1113",10002726,"Wellington Ditch Trail","Great Sand Dunes National Park and Preserve",5.8592,2896.812,47.8536
"1114",10239051,"High Point Trail","Black Canyon of the Gunnison National Park",5.7165,482.802,9.7536
"1115",10006093,"Little Horseshoe Park Trail","Rocky Mountain National Park",5.6387,10138.842,227.9904
"1116",10009678,"Flattop Mountain Trail to Ptarmigan Pass to Big Meadows","Rocky Mountain National Park",5.5178,41038.17,1894.9416
"1117",10009887,"Sundance Mountain Trail","Rocky Mountain National Park",5.4705,4828.02,177.6984
"1118",10325732,"West Creek Falls and Fox Creek Falls Trail","Rocky Mountain National Park",5.4503,10460.71,658.9776
"1119",10267447,"Mount Fairchild Trail","Rocky Mountain National Park",5.4235,32991.47,1572.768
"1120",10384471,"Eagle Cliff Mountain","Rocky Mountain National Park",5.3997,4023.35,345.948
"1121",10255923,"Mesa Top Loop Road","Mesa Verde National Park",5.3295,7402.964,102.7176
"1122",10293388,"Park Point Overlook Trail","Mesa Verde National Park",5.2538,643.736,13.716
"1123",10352842,"Fern Lake Trail to Flat Top Mountain Loop","Rocky Mountain National Park",5.2114,37497.622,1766.9256
"1124",10323206,"East Portal Trail","Black Canyon of the Gunnison National Park",5.2109,1287.472,5.7912
"1125",10415387,"Chief Cheley Peak and Mount Ida","Rocky Mountain National Park",5.149,17219.938,967.74
"1126",10326635,"Black Canyon Trail","Rocky Mountain National Park",5.0681,12070.05,520.9032
"1127",10328654,"Pulpit Rock Overlook Trail","Black Canyon of the Gunnison National Park",5.0095,160.934,4.8768
"1128",10296253,"Cub Lake Loop via Moraine Trail","Rocky Mountain National Park",5.0068,15771.532,517.8552
"1129",10236040,"Badger House Community Trail","Mesa Verde National Park",4.9624,3701.482,41.7576
"1130",10335093,"Chapin Creek","Rocky Mountain National Park",4.9281,2414.01,217.932
"1131",10325906,"Cross Fissures Trail","Black Canyon of the Gunnison National Park",4.8159,482.802,34.7472
"1132",10346961,"Dunes Overlook Trail","Great Sand Dunes National Park and Preserve",4.795,4345.218,143.8656
"1133",10325904,"Devils Lookout Trail","Black Canyon of the Gunnison National Park",4.7128,804.67,19.812
"1134",10296245,"Visitor Center to Granite Falls","Rocky Mountain National Park",4.7121,23335.43,464.82
"1135",10033938,"Beaver Ponds Boardwalk","Rocky Mountain National Park",4.7117,160.934,0
"1136",10013146,"Red Mountain to Grand Ditch Trail","Rocky Mountain National Park",4.6134,18346.476,651.9672
"1137",10505446,"Six Lakes Boulder Loop","Rocky Mountain National Park",4.5618,14323.126,451.7136
"1138",10241201,"Cow Creek to McGregor Loop","Rocky Mountain National Park",4.5546,19312.08,788.8224
"1139",10331490,"Storm Pass and Longs Peak Trail","Rocky Mountain National Park",4.5096,33957.074,2142.744
"1140",10328659,"Sunset View Trail","Black Canyon of the Gunnison National Park",4.4651,160.934,0.9144
"1141",10333886,"Wind River, Storm Pass, Sprague Lake, and Glacier Creek Loop","Rocky Mountain National Park",4.4465,10460.71,292.9128
"1142",10415389,"Continental Divide Traverse: Milner Pass to Bear Lake","Rocky Mountain National Park",4.3295,25910.374,1254.8616
"1143",10325905,"Rock Point Trail","Black Canyon of the Gunnison National Park",4.2256,643.736,6.7056
"1144",10353375,"Finch Lake and Pear Lake via Allenspark Trail","Rocky Mountain National Park",4.0973,19312.08,709.8792
"1145",10233312,"Bear Lake to Howell Park","Rocky Mountain National Park",4.0957,14484.06,544.9824
"1146",10297065,"Balanced Rock via Cow Creek Trail","Rocky Mountain National Park",4.074,11748.182,401.7264
"1147",10003889,"Farming Terraces Trail","Mesa Verde National Park",4.0572,643.736,22.86
"1148",10336110,"Colorado River and Red Mountain Trail","Rocky Mountain National Park",3.9215,9977.908,415.7472
"1149",10328656,"Chasm View South Rim Lookout Trail","Black Canyon of the Gunnison National Park",3.9114,160.934,0
"1150",10290968,"Lulu City via Little Yellowstone Trail","Rocky Mountain National Park",3.787,13840.324,349.9104
"1151",10325911,"Uplands Trail","Black Canyon of the Gunnison National Park",3.7082,3540.548,88.6968
"1152",10293306,"Skeleton Gulch","Rocky Mountain National Park",3.7072,20116.75,627.888
"1153",10258032,"Pinion Flats Campground Trail","Great Sand Dunes National Park and Preserve",3.5356,1609.34,26.8224
"1154",10503810,"North Long's Peak Trail to Boulder Brook","Rocky Mountain National Park",3.3709,12874.72,464.82
"1155",10327225,"Wild Basin Trail to Allenspark Trail","Rocky Mountain National Park",3.3535,14805.928,577.9008
"1156",10328707,"Bear Lake Road to Cub Lake and Fern Lake Trail","Rocky Mountain National Park",3.31,12552.852,350.8248
"1157",10506769,"Bear Fern Cub Lake","Rocky Mountain National Park",3.1709,16254.334,480.9744
"1158",10236195,"Deadhorse Loop Trail","Black Canyon of the Gunnison National Park",3.1509,6598.294,170.9928
"1159",10301761,"Lake Nanita and Nokoni via Bear Lake Trailhead","Rocky Mountain National Park",3.1347,39589.764,2365.8576
"1160",10267489,"Gianttrack Mountain Trail","Rocky Mountain National Park",3.096,11265.38,1076.8584
"1161",10336304,"Boulder Grand Pass and Thunder Lake Trail","Rocky Mountain National Park",2.9943,24461.968,1143
"1162",10415394,"Keplinger Lake from Sandbeach Lake Trailhead","Rocky Mountain National Park",2.97,20438.618,1038.7584
"1163",10111550,"Hague Valley","Rocky Mountain National Park",2.9671,22691.694,1478.8896
"1164",10505928,"Boulder Brook, North Longs Peak Trail, Alberta Falls and Glacier Creek Loop","Rocky Mountain National Park",2.9645,16576.202,583.9968
"1165",10486536,"North Inlet Trail to Lake Nanita","Rocky Mountain National Park",2.9523,31703.998,1016.8128
"1166",10456353,"Tomichi Trail","Black Canyon of the Gunnison National Park",2.9021,2092.142,544.9824
"1167",10008197,"Timber Creek Trail","Rocky Mountain National Park",2.8506,20921.42,665.988
"1168",10340524,"Grand Ditch to Thunder Pass Trail","Rocky Mountain National Park",2.712,17219.938,438.912
"1169",10296241,"Tonahutu Creek and Granite Falls Trail","Rocky Mountain National Park",2.7046,30899.328,765.9624
"1170",10500519,"Spectacle Lakes via Ypsilon Lake Trail","Rocky Mountain National Park",2.5737,17380.872,974.7504
"1171",10515687,"Rowe's Glacier to Lost Lake via Lawn Lake Trail","Rocky Mountain National Park",2.5233,58579.976,2935.8336
"1172",10361121,"Sky Pond via Glacier Creek Loop","Rocky Mountain National Park",2.49,22691.694,780.8976
"1173",10396877,"Valley and River Trail Loop","Rocky Mountain National Park",2.4849,7885.766,79.8576
"1174",10507386,"High and Star Dune Loop","Great Sand Dunes National Park and Preserve",2.4505,12713.786,403.86
